MCAC;TUPLETESTRATIO;0;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;29;50212972;BENCIGENSMO;
MCAC;TUPLETESTRATIO;1;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;25;53457621;BENCIGENSMO;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;20;59950000;BENCIGENSMO;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;23;55926680;BENCIGENSMO;
MCAC;TUPLETESTRATIO;1;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;23;59950000;BENCIGENSMO;
MCAC;TUPLETESTRATIO;1;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;19;53083424;BENCIGENSMO;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;25;53345081;BENCIGENSMO;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;12;47566384;BENCIGENSMO;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;28;59950000;BENCIGENSMO;
MCAC;TUPLETESTRATIO;1;60000000;BENCIGEN;
MCAC;TUPLETESTRATIO;0;60000000;BENCIGENS;
MCAC;TUPLETESTRATIO;29;57190078;BENCIGENSMO;
